ID;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
23956;51;unknown;married;unknown;unknown;yes;no;cellular;aug;fri;5;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no
35832;38;services;married;high.school;no;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.259;5099.1;yes
27895;28;admin.;single;university.degree;no;no;yes;cellular;mar;wed;2;999;0;nonexistent;-1.8;92.843;-50;1.548;5099.1;yes
10254;37;management;married;university.degree;no;no;no;telephone;jun;mon;9;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;yes
39707;46;admin.;married;university.degree;no;no;no;telephone;may;thu;3;999;0;nonexistent;-1.8;93.876;-40;0.692;5008.7;yes
39720;51;management;married;university.degree;no;yes;no;cellular;may;mon;2;999;4;failure;-1.8;93.876;-40;0.697;5008.7;no
40385;30;blue-collar;single;professional.course;no;no;no;cellular;aug;wed;1;9;1;success;-1.7;94.027;-38.3;0.9;4991.6;yes
856;41;entrepreneur;married;university.degree;no;yes;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;yes
15725;36;technician;married;basic.4y;no;no;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;yes
11759;40;admin.;married;high.school;no;no;no;telephone;jun;fri;4;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
39893;65;unknown;married;unknown;no;yes;no;cellular;jun;thu;2;4;2;success;-1.7;94.055;-39.8;0.729;4991.6;yes
3792;25;blue-collar;single;basic.4y;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
37945;53;technician;married;professional.course;no;yes;no;telephone;sep;fri;1;999;0;nonexistent;-3.4;92.379;-29.8;0.803;5017.5;no
12284;26;technician;married;professional.course;no;yes;no;telephone;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1;no
20967;34;admin.;single;university.degree;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;yes
19483;44;blue-collar;married;basic.9y;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes
6808;25;blue-collar;single;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
17099;28;blue-collar;single;basic.9y;no;yes;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
30309;37;admin.;married;high.school;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
39605;52;admin.;married;university.degree;no;yes;yes;cellular;may;thu;1;3;5;success;-1.8;93.876;-40;0.677;5008.7;yes
16111;30;admin.;single;high.school;no;no;yes;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
37280;36;admin.;divorced;university.degree;no;yes;no;cellular;aug;mon;2;999;2;failure;-2.9;92.201;-31.4;0.884;5076.2;yes
29371;60;retired;married;basic.4y;unknown;yes;no;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
8883;31;blue-collar;single;basic.4y;no;no;no;telephone;jun;thu;3;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1;yes
31981;44;blue-collar;divorced;basic.6y;unknown;no;no;cellular;may;thu;3;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;yes
31089;41;blue-collar;married;basic.6y;no;yes;no;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1;yes
38337;33;admin.;single;university.degree;no;yes;no;cellular;oct;fri;1;999;0;nonexistent;-3.4;92.431;-26.9;0.739;5017.5;yes
29977;78;retired;married;basic.4y;no;yes;no;cellular;apr;tue;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
23003;41;admin.;single;university.degree;no;no;no;cellular;aug;tue;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
6633;57;housemaid;divorced;basic.4y;unknown;yes;no;telephone;may;wed;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
40489;30;admin.;single;high.school;no;no;no;telephone;aug;thu;1;22;1;success;-1.7;94.027;-38.3;0.899;4991.6;no
9331;40;admin.;married;university.degree;unknown;unknown;unknown;telephone;jun;fri;6;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;no
2701;35;services;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
17011;48;admin.;married;basic.9y;no;yes;no;cellular;jul;thu;5;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
25854;31;blue-collar;single;high.school;no;no;no;telephone;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
30159;51;services;married;basic.6y;no;no;no;cellular;apr;thu;1;2;1;success;-1.8;93.075;-47.1;1.365;5099.1;yes
39883;28;management;single;university.degree;no;yes;no;cellular;jun;thu;1;22;1;success;-1.7;94.055;-39.8;0.729;4991.6;yes
3206;42;blue-collar;divorced;basic.4y;unknown;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;no
30134;60;admin.;married;professional.course;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
29652;40;self-employed;married;basic.9y;no;yes;yes;cellular;apr;mon;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no
223;46;technician;married;basic.4y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
36598;42;admin.;married;university.degree;no;no;no;cellular;jun;thu;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
24469;31;technician;single;university.degree;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;yes
37310;37;blue-collar;married;basic.9y;no;no;no;cellular;aug;mon;1;999;0;nonexistent;-2.9;92.201;-31.4;0.884;5076.2;yes
37912;60;admin.;married;professional.course;no;yes;yes;telephone;sep;wed;3;999;0;nonexistent;-3.4;92.379;-29.8;0.813;5017.5;no
20465;41;technician;married;professional.course;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
557;40;technician;married;basic.4y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
39646;40;technician;married;professional.course;no;yes;no;cellular;may;wed;1;3;4;success;-1.8;93.876;-40;0.682;5008.7;yes
8642;50;housemaid;divorced;high.school;unknown;yes;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
34969;35;services;single;high.school;no;unknown;unknown;cellular;may;fri;2;999;0;nonexistent;-1.8;92.893;-46.2;1.25;5099.1;no
10530;50;services;single;basic.4y;no;yes;no;telephone;jun;tue;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
37971;59;admin.;married;unknown;no;no;yes;cellular;sep;mon;4;999;1;failure;-3.4;92.379;-29.8;0.797;5017.5;yes
98;37;technician;single;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
12421;40;technician;married;basic.9y;unknown;no;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1;no
31939;28;admin.;single;high.school;unknown;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;yes
3992;34;blue-collar;married;basic.9y;unknown;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191;no
11374;44;technician;married;professional.course;no;yes;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no
39095;45;admin.;married;university.degree;no;no;no;cellular;dec;thu;2;6;1;success;-3;92.713;-33;0.707;5023.5;yes
6455;57;management;divorced;high.school;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
37728;25;student;single;university.degree;no;no;no;cellular;aug;thu;1;999;0;nonexistent;-2.9;92.201;-31.4;0.851;5076.2;no
14090;58;management;married;university.degree;unknown;yes;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
8167;44;blue-collar;single;basic.4y;no;yes;no;telephone;jun;tue;1;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no
20257;51;housemaid;married;basic.4y;unknown;no;no;cellular;aug;mon;7;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no
36747;47;admin.;single;university.degree;no;yes;no;cellular;jun;mon;4;999;0;nonexistent;-2.9;92.963;-40.8;1.281;5076.2;yes
731;48;blue-collar;married;professional.course;unknown;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
576;41;admin.;divorced;high.school;no;no;no;telephone;may;tue;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
37353;35;admin.;married;university.degree;no;no;yes;cellular;aug;tue;1;999;3;failure;-2.9;92.201;-31.4;0.883;5076.2;yes
21984;36;admin.;single;university.degree;no;yes;no;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1;yes
29759;36;technician;married;basic.9y;no;yes;no;cellular;apr;mon;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
32770;34;technician;married;basic.9y;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
13956;40;retired;married;basic.4y;unknown;yes;no;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;yes
30172;34;technician;single;professional.course;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
34140;29;admin.;married;university.degree;no;no;no;cellular;may;wed;5;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
36566;61;admin.;married;university.degree;unknown;yes;no;cellular;jun;wed;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
26606;34;unemployed;married;high.school;no;yes;no;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;yes
31268;36;blue-collar;married;basic.9y;no;yes;no;cellular;may;wed;2;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1;no
30040;65;retired;married;university.degree;no;no;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
33228;38;student;divorced;unknown;no;no;no;cellular;may;tue;3;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
35617;33;services;married;high.school;no;no;yes;cellular;may;mon;4;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;yes
34607;28;blue-collar;married;basic.6y;no;yes;no;cellular;may;thu;4;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;yes
32903;35;blue-collar;married;basic.4y;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.299;5099.1;no
31867;27;technician;married;professional.course;no;no;no;cellular;may;thu;2;999;1;failure;-1.8;92.893;-46.2;1.327;5099.1;yes
30045;52;blue-collar;married;basic.4y;no;yes;no;cellular;apr;wed;5;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
30993;48;blue-collar;married;basic.6y;no;yes;no;cellular;may;tue;3;999;0;nonexistent;-1.8;92.893;-46.2;1.344;5099.1;yes
24234;30;services;married;university.degree;no;yes;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42;4.191;5195.8;no
30568;57;self-employed;married;university.degree;no;yes;no;cellular;may;mon;3;999;0;nonexistent;-1.8;92.893;-46.2;1.354;5099.1;yes
37588;31;entrepreneur;single;university.degree;no;yes;no;cellular;aug;fri;3;999;0;nonexistent;-2.9;92.201;-31.4;0.869;5076.2;yes
15232;50;blue-collar;married;unknown;unknown;yes;no;cellular;jul;thu;2;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1;no
13006;28;services;married;high.school;no;yes;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
36116;30;technician;single;professional.course;no;no;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.27;5099.1;yes
40016;27;admin.;single;high.school;no;no;no;cellular;jul;thu;2;999;2;failure;-1.7;94.215;-40.3;0.782;4991.6;no
35563;32;management;married;university.degree;no;no;yes;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1;no
37665;33;blue-collar;divorced;basic.4y;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.859;5076.2;yes
40359;58;blue-collar;married;basic.4y;no;yes;no;cellular;aug;wed;1;3;1;success;-1.7;94.027;-38.3;0.9;4991.6;yes
37816;59;technician;married;professional.course;no;yes;no;cellular;aug;wed;4;999;0;nonexistent;-2.9;92.201;-31.4;0.834;5076.2;yes
16653;56;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
40015;37;admin.;single;high.school;no;no;no;cellular;jul;thu;2;7;3;success;-1.7;94.215;-40.3;0.782;4991.6;yes
29741;30;technician;single;university.degree;no;unknown;unknown;cellular;apr;mon;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
32050;28;technician;married;university.degree;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
36777;50;admin.;married;university.degree;no;yes;no;cellular;jun;fri;7;999;1;failure;-2.9;92.963;-40.8;1.268;5076.2;yes
38113;44;technician;married;professional.course;no;yes;no;cellular;sep;tue;1;4;1;success;-3.4;92.379;-29.8;0.755;5017.5;yes
19670;32;admin.;married;high.school;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;yes
30406;61;retired;divorced;university.degree;no;no;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.365;5099.1;yes
25761;29;blue-collar;single;basic.9y;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
41183;73;retired;married;professional.course;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-1.1;94.767;-50.8;1.028;4963.6;yes
10932;55;management;single;basic.4y;no;no;no;telephone;jun;wed;4;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no
14629;47;housemaid;married;basic.4y;unknown;yes;no;telephone;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
33523;59;housemaid;divorced;basic.6y;unknown;yes;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
37041;44;technician;single;professional.course;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;-2.9;92.469;-33.6;1.044;5076.2;no
37690;74;retired;married;university.degree;no;yes;yes;cellular;aug;wed;3;999;0;nonexistent;-2.9;92.201;-31.4;0.854;5076.2;yes
1384;42;services;married;high.school;unknown;no;yes;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
3808;43;blue-collar;single;basic.9y;no;yes;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
7347;31;technician;single;university.degree;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191;no
34603;39;technician;married;professional.course;no;no;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
30076;50;admin.;married;university.degree;no;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.4;5099.1;yes
33314;34;blue-collar;divorced;basic.9y;unknown;yes;no;cellular;may;tue;2;999;0;nonexistent;-1.8;92.893;-46.2;1.291;5099.1;no
36805;46;admin.;divorced;high.school;no;yes;no;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes
28488;26;unemployed;single;university.degree;no;yes;no;cellular;apr;tue;1;999;0;nonexistent;-1.8;93.075;-47.1;1.423;5099.1;yes
36334;40;admin.;single;high.school;no;yes;no;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;yes
18986;54;technician;married;university.degree;no;yes;no;telephone;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;yes
25796;31;blue-collar;married;basic.9y;no;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
20427;51;management;married;high.school;no;no;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1;no
1843;52;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191;no
22783;60;retired;married;unknown;no;yes;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;yes
17313;39;admin.;married;university.degree;no;no;no;cellular;jul;fri;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
39454;48;admin.;married;university.degree;no;yes;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7;yes
38127;70;retired;divorced;university.degree;no;yes;no;cellular;sep;fri;1;999;0;nonexistent;-3.4;92.379;-29.8;0.741;5017.5;yes
14222;33;entrepreneur;married;university.degree;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
36811;29;admin.;single;high.school;no;yes;no;cellular;jun;mon;1;3;1;success;-2.9;92.963;-40.8;1.26;5076.2;yes
13487;40;blue-collar;married;basic.4y;unknown;yes;yes;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
30036;57;management;divorced;unknown;no;no;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;yes
37753;54;admin.;married;university.degree;no;yes;no;cellular;aug;fri;2;3;1;success;-2.9;92.201;-31.4;0.849;5076.2;yes
26999;30;blue-collar;married;high.school;no;yes;yes;cellular;nov;thu;2;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;yes
16553;36;blue-collar;married;basic.9y;unknown;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
12273;57;housemaid;married;basic.4y;no;yes;no;telephone;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.966;5228.1;no
39324;29;admin.;single;university.degree;no;yes;no;cellular;mar;mon;1;999;0;nonexistent;-1.8;93.369;-34.8;0.639;5008.7;yes
27664;51;blue-collar;married;high.school;no;no;no;cellular;nov;fri;4;999;0;nonexistent;-0.1;93.2;-42;4.021;5195.8;no
31908;36;services;married;high.school;no;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.327;5099.1;no
34036;33;admin.;single;university.degree;no;yes;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1;no
16554;50;housemaid;married;unknown;no;yes;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1;no
14793;49;blue-collar;divorced;unknown;unknown;no;no;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1;no
40329;31;student;single;unknown;no;yes;no;cellular;aug;mon;3;18;3;failure;-1.7;94.027;-38.3;0.898;4991.6;yes
5335;40;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
13131;31;services;married;basic.9y;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;yes
5225;39;management;married;university.degree;no;yes;yes;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
37987;45;admin.;married;university.degree;no;no;no;cellular;sep;mon;1;3;2;success;-3.4;92.379;-29.8;0.797;5017.5;yes
12858;34;admin.;married;university.degree;no;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1;no
2906;26;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191;no
38275;33;unemployed;married;high.school;no;yes;yes;cellular;oct;tue;2;999;0;nonexistent;-3.4;92.431;-26.9;0.742;5017.5;yes
34580;28;management;single;basic.9y;no;yes;no;cellular;may;thu;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;no
25526;41;services;divorced;high.school;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42;4.12;5195.8;no
39537;52;admin.;married;unknown;no;yes;no;cellular;apr;wed;2;10;1;success;-1.8;93.749;-34.6;0.654;5008.7;yes
40932;27;blue-collar;single;high.school;no;no;no;cellular;oct;tue;1;999;2;failure;-1.1;94.601;-49.5;0.982;4963.6;yes
40030;48;admin.;single;university.degree;no;yes;no;cellular;jul;fri;2;3;1;success;-1.7;94.215;-40.3;0.79;4991.6;yes
38398;60;technician;married;basic.4y;no;yes;no;cellular;oct;tue;2;6;1;success;-3.4;92.431;-26.9;0.737;5017.5;yes
2338;37;technician;single;university.degree;no;yes;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191;no
6684;32;technician;single;university.degree;no;yes;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
38805;26;blue-collar;single;high.school;no;yes;no;telephone;nov;fri;2;3;1;success;-3.4;92.649;-30.1;0.714;5017.5;yes
34301;44;services;divorced;high.school;no;yes;no;cellular;may;thu;1;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1;yes
5744;31;management;married;university.degree;no;no;no;telephone;may;mon;8;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
482;42;retired;married;basic.4y;no;no;no;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191;no
29381;34;technician;divorced;professional.course;no;yes;yes;cellular;apr;fri;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no
16209;27;admin.;single;university.degree;unknown;no;no;cellular;jul;tue;1;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1;no
11306;26;unknown;single;high.school;unknown;no;no;telephone;jun;thu;5;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no
26273;34;technician;married;high.school;no;no;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42;4.076;5195.8;yes
38882;40;technician;single;university.degree;no;no;no;cellular;nov;mon;5;999;0;nonexistent;-3.4;92.649;-30.1;0.714;5017.5;yes
39380;27;admin.;single;university.degree;no;yes;no;cellular;mar;tue;1;999;1;failure;-1.8;93.369;-34.8;0.635;5008.7;yes
3506;30;admin.;single;high.school;no;no;yes;telephone;may;thu;4;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191;yes
35829;40;technician;single;professional.course;no;yes;no;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.259;5099.1;yes
